Price per m2,count
3612.244897959184,1
2360.94674556213,1
1193.3701657458564,1
2963.470319634703,1
1928.8135593220336,1
2403.614457831325,1
2867.816091954023,1
1971.5447154471544,1
2591.2408759124087,1
5928.571428571428,1
3488.372093023256,1
5897.63779527559,1
887.3239436619718,1
3960.31746031746,1
2626.0504201680674,1
3087.3015873015875,1
2445.2554744525546,1
2734.5132743362838,1
2509.6774193548385,1
2486.1111111111118,1
2748.091603053435,1
3632.075471698113,1
2328.4671532846714,1
2515.7894736842104,1
1963.350785340314,1
1187.5,1
2202.643171806167,1
2475.247524752476,1
3560.9756097560976,1
869.0909090909091,1
1926.315789473684,1
3687.5,1
2284.4036697247707,1
4196.261682242991,1
3153.061224489796,1
1069.047619047619,1
5407.239819004525,1
2035.2112676056336,1
2568.8073394495414,1
3966.6666666666665,1
1043.956043956044,1
4089.74358974359,1
2475.206611570248,1
2286.624203821656,1
4831.578947368421,1
2106.3829787234044,1
2678.5714285714284,1
2394.230769230769,1
3244.2748091603053,1
3232.3232323232323,1
2206.730769230769,1
1752.9411764705883,1
2722.063037249284,1
5037.037037037037,1
2340.06734006734,1
13114.754098360656,1
4008.695652173913,1
2908.1632653061224,1
11989.795918367348,1
4604.166666666667,1
4120.879120879121,1
5266.355140186916,1
3519.607843137255,1
4028.03738317757,1
2536.231884057971,1
2711.5987460815045,1
1237.5,1
3807.339449541285,1
4691.176470588235,1
1335.0515463917525,1
2802.4193548387098,1
4104.166666666667,1
3851.851851851852,1
3192.0,1
1595.7446808510638,1
3915.88785046729,1
1195.6521739130435,1
4061.855670103093,1
4428.571428571428,1
1871.6577540106955,1
2081.0810810810813,1
3040.816326530612,1
2861.842105263158,1
3927.0833333333335,1
3211.0091743119265,1
2456.1403508771928,1
3725.490196078432,1
3776.978417266187,1
2957.5,1
1662.0111731843576,1
3342.696629213483,1
3985.714285714286,1
2895.061728395062,1
4494.505494505494,1
2753.813559322034,1
2518.181818181818,1
4572.916666666667,1
3045.454545454545,1
2737.588652482269,1
4080.8823529411766,1
3099.3788819875776,1
2863.6363636363635,1
2288.5375494071145,1
1137.9310344827586,1
2325.242718446602,1
341050.0,1
361050.0,1
3590.909090909091,1
2614.754098360656,1
2614.1552511415525,1
2724.358974358974,1
2380.6451612903224,1
3382.3529411764707,1
3688.524590163935,1
2640.760869565217,1
1821.917808219178,1
796.0,1
2865.168539325842,1
2098.1308411214955,1
3631.386861313869,1
5424.242424242424,1
765.3846153846154,1
1199.4884910485937,1
2192.9824561403507,1
2675.595238095238,1
2562.111801242236,1
4694.117647058823,1
2184.2105263157896,1
3511.904761904762,1
6811.594202898551,1
2097.3154362416108,1
2337.278106508876,1
3253.968253968254,1
2923.913043478261,1
3524.229074889868,1
3116.883116883117,1
4911.971830985915,1
2993.75,1
2007.462686567164,1
4706.766917293233,1
2458.128078817734,1
2595.375722543353,1
2029.4117647058824,1
3177.570093457944,1
2651.006711409396,1
1507.177033492823,1
2658.8628762541807,1
1307.6923076923076,1
6617.64705882353,1
2065.0887573964496,1
2434.782608695652,1
4060.606060606061,1
4406.779661016949,1
1546.6101694915253,1
4268.292682926829,1
2287.581699346405,1
2237.5,1
4097.744360902256,1
4412.371134020618,1
3604.6511627906975,1
5546.218487394958,1
3154.040404040404,1
2926.6666666666665,1
7222.222222222223,1
3021.978021978022,1
2274.8538011695905,1
3487.5,1
2330.960854092527,1
2802.9556650246304,1
4061.224489795919,1
3897.4358974358975,1
4226.190476190476,1
2516.3398692810456,1
3078.9473684210525,1
3836.4882352941177,1
2118.4210526315787,1
3728.070175438597,1
2163.74269005848,1
2193.548387096774,1
2607.1428571428573,1
4526.666666666667,1
3238.41059602649,1
2815.533980582524,1
2629.4117647058824,1
2019.2307692307693,1
3132.183908045977,1
4237.668161434977,1
2299.703264094956,1
8750.0,1
4562.5,1
1386.9565217391305,1
4066.6666666666665,1
1922.95,1
3625.0,1
4647.565217391304,1
2311.2582781456954,1
1974.8102564102564,1
4492.372549019608,1
4875.304878048781,1
2315.068493150685,1
2377.777777777778,1
2055.2147239263804,1
4595.588235294118,1
4065.217391304348,1
4313.636363636364,1
1353.5031847133755,1
2479.2899408284025,1
3700.0,1
3147.208121827411,1
2656.25,1
2329.5454545454545,1
3176.470588235294,1
4034.926470588235,1
2893.617021276596,1
3806.451612903226,1
2185.185185185185,1
1648.3516483516485,1
4875.0,1
4015.151515151515,1
1293.103448275862,1
1854.8387096774195,1
3726.495726495727,1
3480.6629834254145,1
3114.583333333333,1
4174.603174603175,1
3890.489913544669,1
2313.0841121495328,1
7545.454545454545,1
3388.429752066116,1
2064.285714285714,1
3317.7570093457944,1
4031.746031746032,1
2444.4444444444443,1
2811.764705882353,1
3008.620689655173,1
773.3812949640288,1
2311.3207547169814,1
1908.8235294117649,1
2618.4210526315787,1
3322.981366459627,1
2504.854368932039,1
3989.130434782609,1
4044.9438202247193,1
2004.7169811320755,1
1689.1891891891892,1
3772.727272727273,1
2385.4166666666665,1
3827.272727272728,1
1549.2227979274612,1
3201.9704433497536,1
5232.558139534884,1
1742.0814479638009,1
3734.939759036145,1
4098.360655737705,1
3762.626262626263,1
3187.772925764192,1
2144.1176470588234,1
3790.0,1
4325.396825396825,1
3684.931506849315,1
981.2206572769952,1
1358.0246913580247,1
4362.6373626373625,1
1700.507614213198,1
3118.055555555556,1
1965.1162790697676,1
2084.2314814814813,1
1356.5891472868218,1
1522.2222222222222,1
1804.7619047619048,1
1465.5172413793102,1
1796.9924812030076,1
1490.625,1
2886.6666666666665,1
4411.111111111111,1
4303.030303030303,1
2748.344370860927,1
1783.7837837837835,1
493.75,1
4032.258064516129,1
4474.226804123711,1
3821.917808219178,1
4184.931506849315,1
2122.6415094339623,1
3965.811965811966,1
4352.941176470588,1
2461.8320610687024,1
4251.968503937008,1
1728.323699421965,1
4636.363636363636,1
4290.322580645161,1
1503.012048192771,1
1657.7540106951872,1
4241.379310344828,1
1227.678571428571,1
2201.5706806282724,1
2043.4782608695648,1
2188.8888888888887,1
1893.5185185185185,1
1957.516339869281,1
1962.5,1
2977.5280898876404,1
2029.0697674418604,1
2945.454545454545,1
1848.573394495413,1
791.7808219178082,1
2190.0,1
4658.035714285715,1
4043.956043956044,1
2520.618556701031,1
4146.067415730337,1
2535.135135135135,1
3947.368421052632,1
5502.008333333333,1
4173.913043478261,1
3725.0,1
1992.857142857143,1
1920.5020920502093,1
4701.208791208791,1
1776.3157894736842,1
3150.0,1
1255.395683453237,1
1537.3831775700935,1
3032.0,1
1927.536231884058,1
3046.296296296296,1
4044.444444444444,1
1575.438596491228,1
2902.9850746268658,1
2895.705521472393,1
2922.0779220779223,1
2573.96449704142,1
2447.303921568628,1
4696.969696969697,1
4222.222222222223,1
1290.0,1
2840.909090909091,1
4318.181818181818,1
3041.6666666666665,1
1733.7278106508877,1
4426.229508196721,1
5208.333333333333,1
1851.063829787234,1
1448.0874316939892,1
4402.173913043478,1
2513.043478260869,1
1593.137254901961,1
1513.4099616858236,1
4174.418604651163,1
3144.1441441441443,1
1510.989010989011,1
2162.162162162162,1
4195.652173913043,1
4968.75,1
2627.2727272727275,1
1904.3478260869565,1
2020.2702702702704,1
2551.1363636363635,1
2779.4117647058824,1
3878.787878787879,1
4065.934065934066,1
2717.8217821782177,1
1636.986301369863,1
1307.8602620087336,1
1555.944055944056,1
1731.8840579710145,1
2027.027027027027,1
4144.444444444444,1
1452.3809523809523,1
1464.7058823529412,1
2266.2337662337663,1
2290.322580645161,1
4197.802197802198,1
2784.36018957346,1
4151.515151515152,1
2097.4576271186443,1
2839.285714285714,1
2849.2344827586207,1
3049.295774647888,1
1994.1176470588236,1
1283.2618025751074,1
2254.5454545454545,1
3018.5185185185187,1
3081.818181818182,1
1407.2327044025158,1
1933.59375,1
1537.5,1
4937.984496124031,1
3933.884297520661,1
4653.333333333333,1
4033.0578512396696,1
810.9756097560976,1
2372.340425531915,1
3865.168539325842,1
2995.689655172414,1
2229.3577981651374,1
3728.971962616823,1
2163.4615384615386,1
4129.032258064516,1
2842.1052631578946,1
3133.986928104576,1
1587.6777251184835,1
2798.507462686567,1
3225.0,1
3954.022988505747,1
3184.0,1
3880.34188034188,1
1960.0,1
1683.098591549296,1
5446.428571428572,1
2585.6573705179285,1
2596.638655462185,1
2226.890756302521,1
2278.481012658228,1
1633.6206896551723,1
2552.6315789473683,1
1898.0716253443527,1
3863.2478632478633,1
2124.183006535948,1
904.5454545454544,1
2275.147928994083,1
1451.4563106796118,1
2306.7625570776254,1
2695.945945945946,1
4933.774834437086,1
1661.111111111111,1
2926.2195121951218,1
1607.52688172043,1
1311.40350877193,1
2388.5350318471337,1
3470.5882352941176,1
2184.466019417476,1
1510.1010101010102,1
4052.0833333333335,1
1519.3370165745855,1
3661.417322834646,1
2430.0518134715026,1
1021.505376344086,1
4385.542168674699,1
1759.2592592592594,1
4204.819277108434,1
3760.6837606837607,1
1181.4814814814815,1
1791.36690647482,1
1991.8032786885249,1
4277.108433734939,1
2495.454545454545,1
3811.965811965812,1
2977.6119402985078,1
3587.896253602305,1
1845.2380952380952,1
3971.428571428572,1
1940.5405405405409,1
2338.403041825095,1
4647.727272727273,1
5416.666666666667,1
4060.1503759398497,1
2294.1176470588234,1
2517.2413793103447,1
2120.772946859903,1
2107.843137254902,1
3144.736842105264,1
3876.146788990826,1
3656.716417910448,1
3089.622641509434,1
1204.6511627906978,1
3368.64406779661,1
765.0273224043716,1
1735.7142857142858,1
713.3333333333334,1
328.7671232876712,1
1881.720430107527,1
2463.917525773196,1
1069.7050938337802,1
1107.7844311377246,1
1379.4871794871794,1
2214.814814814815,1
3190.0,1
3106.7961165048546,1
3826.923076923077,1
1568.0473372781064,1
2763.5135135135133,1
2870.5035971223024,1
1118.881118881119,1
3450.7042253521126,1
1046.5116279069769,1
1023.6220472440943,1
1551.7241379310344,1
1709.3023255813953,1
1353.211009174312,1
1595.0920245398772,1
7741.935483870968,1
363.6363636363636,1
4803.921568627451,1
2171.875,1
1117.9775280898875,1
1022.5903614457832,1
3105.46875,1
993.9759036144578,1
1321.428571428571,1
2016.949152542373,1
860.1532567049809,1
3589.74358974359,1
899.7429305912597,1
1135.7142857142858,1
1071.428571428571,1
2710.5263157894738,1
3565.0224215246635,1
3202.3809523809523,1
3657.407407407408,1
1602.7397260273972,1
1648.148148148148,1
745.3416149068323,1
1373.3333333333333,1
177.22222222222223,1
904.0,1
2390.710382513661,1
314.2857142857143,1
2548.3870967741937,1
1412.9032258064517,1
1008.5470085470084,1
3545.454545454545,1
2041.0958904109589,1
5277.777777777777,1
1490.3846153846157,1
623.4375,1
1837.9888268156424,1
2512.6903553299494,1
1390.6976744186047,1
1287.4251497005987,1
982.1428571428572,1
1173.6334405144694,1
758.8235294117648,1
957.8544061302682,1
1717.391304347826,1
2570.0934579439254,1
2681.818181818182,1
1468.75,1
1783.625730994152,1
1827.956989247312,1
776.0416666666666,1
700.7575757575758,1
2379.8076923076924,1
892.2558922558923,1
1691.7293233082708,1
2087.2093023255816,1
4531.25,1
1983.4437086092717,1
1493.75,1
4990.0,1
1373.6263736263736,1
579.3103448275862,1
1008.403361344538,1
420.45454545454544,1
1314.5539906103286,1
2426.2295081967213,1
1527.331189710611,1
1527.7777777777778,1
745.5012853470437,1
5393.258426966292,1
197.86910197869105,1
5223.214285714285,1
965.7142857142856,1
2233.644859813084,1
1834.6938775510205,1
2834.6456692913384,1
1340.8071748878924,1
2236.842105263158,1
1711.5384615384614,1
1938.888888888889,1
707.1428571428571,1
2079.4392523364486,1
2227.979274611399,1
897.4358974358975,1
2397.3214285714284,1
1939.655172413793,1
1600.9852216748768,1
2373.4177215189875,1
6140.350877192983,1
1514.2857142857142,1
2358.108108108108,1
1697.3684210526317,1
3035.714285714286,1
1226.4150943396226,1
3580.246913580247,1
3404.470588235294,1
922.4598930481284,1
2388.8888888888887,1
1386.100386100386,1
1751.3513513513512,1
2206.3492063492063,1
2405.4054054054054,1
2704.5454545454545,1
4316.666666666667,1
3799.512195121951,1
3104.895104895105,1
1363.013698630137,1
1296.2962962962963,1
2326.732673267327,1
832.7272727272727,1
1817.6470588235293,1
4678.048780487805,1
2260.5042016806724,1
3194.4444444444443,1
780.0,1
768.1818181818181,1
975.0,1
3357.894736842105,1
1436.3636363636365,1
305.3435114503817,1
4123.966942148761,1
2657.6576576576576,1
3563.2183908045977,1
2025.8620689655168,1
1962.025316455696,1
3238.3419689119173,1
2513.089005235602,1
1138.996138996139,1
2817.4603174603176,1
3070.1754385964914,1
2238.095238095238,1
757.1428571428571,1
5222.222222222223,1
3031.496062992126,1
1790.4191616766468,1
2366.3366336633662,1
1989.4736842105265,1
2164.358695652174,1
895.5223880597015,1
2266.1870503597124,1
3535.714285714286,1
1512.820512820513,1
4108.28025477707,1
956.5217391304348,1
842.1052631578947,1
2161.764705882353,1
2541.2541254125413,1
1845.679012345679,1
2934.782608695652,1
2510.460251046025,1
1134.8684210526317,1
1882.8451882845188,1
2527.777777777778,1
899.2805755395683,1
2922.4137931034484,1
3512.396694214876,1
1330.708661417323,1
1096.551724137931,1
2215.909090909091,1
1870.748299319728,1
3436.3636363636365,1
1697.2477064220184,1
2276.4227642276423,1
2289.4736842105262,1
2048.192771084337,1
3657.8947368421054,1
161.29032258064515,1
1578.9473684210527,1
2618.8811188811187,1
2082.089552238806,1
3657.5342465753424,1
1987.179487179487,1
691.6666666666666,1
3376.6233766233768,1
1307.0539419087138,1
1536.0824742268042,1
519.1637630662021,1
1431.3725490196075,1
661.5384615384615,1
2462.3655913978496,1
1846.774193548387,1
4360.0,1
2034.4827586206895,1
3245.0,1
2981.651376146789,1
551.8518518518518,1
765.3061224489796,1
1103.7037037037037,1
3115.3846153846152,1
3589.928057553957,1
3059.701492537313,1
919.811320754717,1
4361.702127659574,1
3381.35593220339,1
4255.31914893617,1
3981.481481481481,1
3317.3076923076924,1
2617.1875,1
1524.3902439024391,1
4111.111111111111,1
1931.9371727748687,1
1812.8342245989304,1
1195.2054794520548,1
923.0769230769232,1
4365.079365079365,1
2689.075630252101,1
2341.269841269841,1
2991.4529914529912,1
1404.494382022472,1
1610.486891385768,1
2348.314606741573,1
1218.75,1
2205.3571428571427,1
1582.8025477707006,1
1383.7209302325582,1
2828.5714285714284,1
2548.913043478261,1
2978.260869565217,1
1938.7755102040817,1
2720.27972027972,1
1524.0174672489084,1
1694.339622641509,1
1762.820512820513,1
911.214953271028,1
1865.497076023392,1
1435.1851851851852,1
1380.4034582132565,1
1441.6058394160584,1
1142.857142857143,1
2523.809523809524,1
1653.8461538461538,1
1447.7064220183486,1
1095.2380952380952,1
2747.1264367816093,1
1069.9588477366256,1
2797.619047619048,1
5924.36974789916,1
3765.30612244898,1
4451.038575667656,1
5770.676691729324,1
3192.3076923076924,1
4671.875,1
3320.9876543209875,1
5059.288537549407,1
4367.816091954023,1
4027.777777777778,1
2632.183908045977,1
3277.777777777778,1
1507.6923076923076,1
4640.151515151515,1
4047.619047619048,1
2972.972972972973,1
3850.746268656717,1
4211.538461538462,1
2823.008849557522,1
6269.841269841269,1
5517.241379310345,1
3598.4848484848485,1
2604.1666666666665,1
2931.818181818182,1
2671.232876712329,1
1909.871244635193,1
5219.780219780219,1
3795.1807228915663,1
5192.307692307692,1
3360.0,1
3878.504672897196,1
5104.166666666667,1
2339.901477832512,1
4983.221476510067,1
1217.687074829932,1
2477.064220183486,1
3373.4939759036147,1
8349.75369458128,1
3160.919540229885,1
3127.450980392157,1
9230.76923076923,1
3727.272727272728,1
2987.012987012987,1
4507.575757575758,1
4827.586206896552,1
2361.3312202852617,1
3797.814207650273,1
2888.8888888888887,1
4115.8536585365855,1
2490.1960784313724,1
3282.8282828282827,1
4278.571428571428,1
2544.8275862068967,1
4040.540540540541,1
3211.538461538461,1
2907.692307692308,1
4189.189189189189,1
6060.606060606061,1
4516.129032258064,1
2425.742574257425,1
4619.565217391304,1
4810.810810810811,1
2441.176470588235,1
2789.115646258504,1
1803.030303030303,1
3960.352422907489,1
5157.48031496063,1
6030.534351145038,1
6124.031007751938,1
6334.586466165413,1
5357.142857142857,1
2790.0,1
4647.058823529412,1
4520.54794520548,1
4145.2991452991455,1
9154.589371980675,1
3051.020408163265,1
3591.549295774648,1
3802.8169014084506,1
3431.297709923664,1
3723.404255319149,1
4623.287671232877,1
4227.941176470588,1
6132.8125,1
3916.6666666666665,1
2946.428571428572,1
2254.901960784314,1
2829.7872340425533,1
3843.373493975904,1
4604.6511627906975,1
6026.315789473684,1
3080.0,1
5111.111111111111,1
1757.679180887372,1
4583.333333333333,1
2825.471698113208,1
5078.740157480315,1
1352.2727272727273,1
2921.348314606741,1
5300.0,1
2944.4444444444443,1
3351.3513513513512,1
933.3333333333334,1
3523.076923076923,1
2870.3703703703704,1
2851.851851851852,1
2548.7012987012986,1
2402.298850574713,1
2145.0,1
2831.5789473684213,1
4380.530973451328,1
3247.863247863248,1
2842.8571428571427,1
2260.27397260274,1
2797.752808988764,1
4050.632911392405,1
2621.951219512195,1
4250.0,1
4424.050632911392,1
3169.0140845070423,1
3037.5,1
2582.4175824175823,1
4051.7241379310335,1
1551.111111111111,1
2840.466926070039,1
4780.0,1
4135.802469135802,1
4055.555555555556,1
3364.423076923077,1
1661.904761904762,1
2096.153846153846,1
4269.841269841269,1
2240.0,1
2461.139896373057,1
2073.684210526316,1
3789.1704545454554,1
1734.7826086956522,1
855.8558558558559,1
2446.808510638298,1
1586.2068965517242,1
3853.6585365853657,1
1075.0,1
3505.1546391752577,1
1078.4313725490197,1
2169.082125603865,1
2020.5479452054797,1
3215.05376344086,1
1572.3684210526317,1
3216.374269005848,1
2218.3098591549297,1
1884.0579710144928,1
3395.061728395062,1
3014.705882352941,1
1748.4662576687117,1
2077.9220779220777,1
225.0,1
1104.7904191616767,1
1223.021582733813,1
3050.0,1
5316.666666666667,1
1838.5650224215249,1
1924.1379310344828,1
768.0412371134021,1
2370.689655172414,1
1992.3076923076924,1
2229.2993630573246,1
1872.18045112782,1
1440.7894736842106,1
2044.1176470588236,1
1988.888888888889,1
3309.3525179856115,1
3817.2043010752686,1
1474.3589743589744,1
2910.4477611940297,1
839.6946564885496,1
1135.1351351351352,1
6157.635467980295,1
1780.6122448979593,1
2551.7241379310344,1
969.9248120300751,1
2128.5714285714284,1
4538.461538461538,1
642.6735218508998,1
1213.0434782608695,1
4034.090909090909,1
594.059405940594,1
725.4901960784314,1
2136.7521367521367,1
1730.15873015873,1
2296.296296296296,1
1850.6493506493507,1
7189.5424836601305,1
3298.969072164949,1
2626.315789473684,1
612.2448979591836,1
2078.9473684210525,1
2843.1372549019607,1
3240.740740740741,1
3252.4271844660198,1
1659.090909090909,1
3747.670212765957,1
2454.6309012875536,1
2641.509433962264,1
1745.6140350877192,1
2455.3571428571427,1
3045.8015267175574,1
1656.25,1
3278.6339285714284,1
3456.6774193548385,1
1562.0915032679738,1
5231.481481481482,1
3526.858695652174,1
867.7685950413223,1
2008.9285714285716,1
2958.0152671755727,1
1353.7414965986395,1
2295.719844357977,1
1774.0384615384614,1
1890.0,1
1782.051282051282,1
1376.923076923077,1
913.0434782608696,1
2392.47311827957,1
1498.3333333333333,1
1328.2051282051282,1
3233.830845771144,1
4520.0,1
1241.6666666666667,1
1878.7878787878788,1
3792.372881355932,1
2496.1129032258063,1
1257.142857142857,1
3327.181818181818,1
1441.1764705882354,1
1978.339350180505,1
1510.8225108225108,1
1418.69918699187,1
965.8536585365854,1
3042.58125,1
3103.333333333333,1
3165.21875,1
3102.675675675676,1
4630.872483221477,1
1037.914691943128,1
2105.4852320675104,1
2472.222222222222,1
1067.415730337079,1
2419.928825622776,1
1072.0720720720722,1
1399.1596638655462,1
3685.185185185185,1
5308.641975308642,1
1668.918918918919,1
642.8571428571429,1
2360.2150537634407,1
2548.6725663716816,1
850.4273504273505,1
772.3577235772358,1
2149.425287356322,1
3422.069306930693,1
3423.24,1
3526.0091743119265,1
2293.43670886076,1
2465.3465346534654,1
2755.8548387096776,1
2338.5416666666665,1
3305.555555555556,1
3680.555555555556,1
4315.068493150685,1
1451.219512195122,1
872.5,1
1926.136363636364,1
2207.1428571428573,1
1754.9019607843138,1
3648.6486486486488,1
1871.345029239766,1
885.8267716535433,1
2006.4205457463884,1
1184.2105263157894,1
1462.2641509433963,1
2436.1702127659573,1
2521.3253012048194,1
1035.7142857142858,1
2004.1004184100416,1
3229.7297297297296,1
2480.4511278195487,1
2324.8062015503874,1
1706.5868263473053,1
758.0645161290323,1
726.2773722627737,1
4862.5,1
1993.2432432432436,1
2426.470588235294,1
1444.4444444444443,1
3165.3846153846152,1
1536.144578313253,1
2903.030303030303,1
217.3913043478261,1
1713.2867132867134,1
1370.5882352941176,1
1455.5555555555557,1
2805.8252427184466,1
3477.064220183486,1
1308.571428571429,1
3530.5343511450383,1
2442.622950819672,1
7410.714285714285,1
813.6363636363636,1
1604.878048780488,1
43000.01,1
2578.2312925170068,1
3388.349514563107,1
708.3333333333334,1
904.7619047619048,1
553.7037037037037,1
2181.818181818182,1
2324.074074074074,1
3590.1639344262294,1
3626.6666666666665,1
1506.849315068493,1
1313.6363636363635,1
1379.3103448275865,1
2581.318681318681,1
3239.1304347826085,1
1783.3333333333333,1
1245.8333333333333,1
963.855421686747,1
915.7472527472528,1
1798.735294117647,1
2492.1875,1
2335.9375,1
3018.4331797235022,1
5792.079207920792,1
1088.4353741496598,1
1973.3333333333333,1
2243.75,1
3357.487922705314,1
818.9300411522634,1
978.4313725490196,1
6360.0,1
6063.829787234043,1
1711.7117117117118,1
2278.761061946903,1
3272.619047619048,1
1612.4661246612466,1
823.5294117647059,1
888.268156424581,1
3143.939393939394,1
2753.731343283582,1
2849.740932642487,1
2672.2772277227723,1
1075.5395683453237,1
1477.4193548387098,1
1391.304347826087,1
2644.4444444444443,1
1758.241758241758,1
1744.186046511628,1
1891.891891891892,1
1987.951807228916,1
1258.0645161290322,1
1463.4146341463415,1
786.6666666666666,1
1292.134831460674,1
529.4117647058823,1
2757.894736842105,1
1707.0707070707072,1
2009.132420091324,1
4158.333333333333,1
1835.443037974684,1
4861.111111111111,1
2460.0,1
994.318181818182,1
2392.0,1
761.5384615384615,1
4006.211180124224,1
3955.223880597015,1
1510.7913669064749,1
2880.0,1
2275.641025641026,1
2245.0,1
9541.984732824429,1
1800.8474576271187,1
2648.3050847457625,1
2608.695652173913,1
955.4140127388536,1
1344.9367088607594,1
2521.367521367521,1
1635.7142857142858,1
3501.1847826086955,1
2112.5,1
5989.010989010989,1
1807.909604519774,1
2963.6363636363635,1
1629.3478260869565,1
1872.9166666666667,1
2537.313432835821,1
3736.559139784946,1
3754.098360655738,1
3457.446808510638,1
2963.917525773196,1
2436.274509803922,1
3424.242424242424,1
2215.277777777778,1
1275.5102040816328,1
2429.245283018868,1
1262.6262626262626,1
2750.8650519031144,1
3034.4827586206898,1
1482.4797843665767,1
2774.869109947644,1
3819.444444444444,1
2081.0185185185187,1
787.8787878787879,1
2830.188679245283,1
2990.0,1
3599.0,1
2684.2105263157896,1
1354.8387096774193,1
1886.5546218487395,1
2937.062937062937,1
2617.021276595745,1
3601.036269430052,1
2554.3478260869565,1
2720.408163265306,1
3940.081395348837,1
3760.869565217392,1
1027.3972602739725,1
3120.481927710844,1
3141.025641025641,1
3817.391304347826,1
3192.8571428571427,1
3144.293478260869,1
3704.7619047619046,1
1213.768115942029,1
2652.733118971061,1
1420.863309352518,1
3177.966101694916,1
1557.6923076923076,1
1373.5632183908046,1
3326.359832635984,1
2762.237762237762,1
2902.439024390244,1
2970.0934579439254,1
2161.6826923076924,1
2885.21875,1
2857.2923076923075,1
1819.148936170213,1
2255.293478260869,1
2372.4387096774194,1
2374.2631578947367,1
2406.024096385542,1
3134.9206349206347,1
1208.6513994910945,1
3236.3636363636365,1
2206.7039106145253,1
2668.1614349775787,1
2260.843373493976,1
5750.0,1
1327.1604938271605,1
3244.186046511628,1
3039.2156862745096,1
1774.703557312253,1
2541.6666666666665,1
4336.95652173913,1
1277.7777777777778,1
3439.655172413793,1
2306.25,1
11.961722488038278,1
3814.814814814815,1
2620.43795620438,1
